id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
6152,2,5,1,0,1,4,2,1,5,2,0,1,0,0,0,1
6153,2,1,2,0,1,10,1,1,1,9,1,1,0,6,0,0
6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6155,7,4,2,0,18,0,0,2,0,0,3,0,0,2,2,0
6156,0,0,9,3,0,4,6,3,0,0,1,0,0,15,0,0
6157,0,1,6,0,0,0,1,0,0,0,0,0,0,12,0,1
6158,4,0,21,1,1,0,0,0,0,1,0,0,0,0,2,1
6159,4,0,0,0,2,0,3,0,0,0,2,0,0,2,2,1
6160,4,0,5,0,0,0,0,0,0,3,0,1,0,0,3,0
6161,3,0,1,2,1,1,0,1,3,0,3,0,1,0,0,0
6162,5,0,18,1,4,2,2,0,2,9,1,1,1,7,1,0
6163,4,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0
6164,0,0,1,0,0,0,0,2,0,2,3,0,1,5,1,1
6165,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1
6166,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1
6167,7,0,0,0,3,0,0,0,0,1,0,0,1,5,0,1
6168,3,0,1,1,5,0,0,0,0,0,29,6,0,0,0,0
6169,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
6170,0,0,9,0,0,0,0,0,0,0,3,1,0,2,1,1
6171,4,12,10,6,0,12,3,4,0,4,0,0,0,6,1,0
6172,0,2,4,2,0,1,0,0,0,4,1,0,0,2,0,1
6173,2,3,0,1,2,1,0,0,0,2,0,0,1,3,1,0
6174,4,0,2,0,17,1,0,0,0,1,1,0,0,15,3,1
6175,0,1,0,0,2,0,0,1,0,1,3,0,0,3,1,1
6176,0,0,1,1,3,5,0,2,0,1,0,0,1,3,6,0
6177,1,7,6,1,0,2,1,1,2,16,0,1,1,13,1,1
6178,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0
6179,1,1,7,0,4,11,0,2,0,1,4,0,2,16,0,0
6180,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0
6181,6,2,18,0,0,1,0,0,13,5,0,2,0,6,15,0
6182,5,0,22,1,2,0,0,2,0,2,0,0,0,1,1,0
6183,2,1,0,0,0,1,0,0,0,11,0,0,0,0,0,1
6184,3,0,22,2,4,2,1,0,2,1,8,0,1,42,14,0
6185,4,0,9,1,1,0,0,0,2,2,1,1,0,0,3,1
6186,3,0,3,0,3,0,1,0,1,5,0,1,0,0,0,0
6187,2,0,1,0,3,7,0,1,3,0,2,0,0,49,0,0
6188,0,1,0,0,0,0,2,0,0,2,1,0,0,6,0,0
6189,0,1,0,0,6,0,0,0,4,0,0,0,0,0,0,0
6190,6,8,11,3,5,6,0,0,0,0,6,0,1,4,2,0
6191,8,1,2,0,0,1,0,0,2,1,0,0,1,9,2,0
6192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6193,0,2,0,0,0,0,0,0,3,1,5,0,0,26,0,0
6194,2,1,9,1,0,1,0,0,18,1,0,0,0,7,0,0
6195,7,1,3,1,3,0,0,1,2,2,0,0,0,1,0,1
6196,11,1,4,0,1,0,0,0,4,6,0,0,0,0,0,0
6197,0,0,12,2,0,0,0,0,1,0,3,0,1,0,2,1
6198,4,1,8,0,4,9,0,1,1,2,0,0,3,0,0,1
6199,4,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
6200,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1
6201,1,2,0,1,1,0,0,1,0,0,0,0,1,1,5,0
6202,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1
6203,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
6204,0,0,9,0,0,0,0,0,0,2,0,0,0,0,1,1
6205,0,0,38,2,1,5,1,0,0,0,2,0,0,11,2,0
6206,0,1,0,2,0,0,0,2,0,4,1,0,0,6,0,0
6207,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,1
6208,0,2,55,1,0,0,0,5,2,0,0,0,1,12,0,1
6209,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1
6210,0,0,2,2,1,2,0,1,6,6,0,1,0,9,0,1
6211,0,3,17,0,1,65,0,2,1,2,6,0,0,1,1,0
6212,0,0,0,1,0,0,0,0,0,4,0,0,0,4,0,1
6213,0,2,0,1,1,0,0,0,0,3,0,1,0,0,0,1
6214,2,0,0,2,3,55,0,0,3,2,0,2,0,19,1,0
6215,3,4,1,0,0,0,0,1,1,1,0,0,0,80,0,0
6216,7,2,8,7,1,0,0,1,8,2,36,0,3,5,0,1
6217,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1
6218,2,0,1,0,3,0,0,0,1,1,2,0,0,2,0,1
6219,1,1,1,0,1,2,0,0,0,2,3,0,0,2,1,0
6220,2,0,2,0,3,0,0,0,0,2,0,0,0,7,0,1
6221,2,1,10,0,1,0,0,15,10,4,1,1,0,0,7,0
6222,2,2,2,1,1,0,0,0,1,11,0,0,2,2,1,0
6223,2,0,0,0,1,0,0,0,2,1,0,0,1,0,1,1
6224,8,0,4,1,1,0,0,0,0,0,1,1,0,22,0,0
6225,3,1,0,0,1,0,0,0,1,1,1,0,0,3,0,0
6226,0,0,11,2,5,4,0,0,1,2,0,0,1,13,0,0
6227,4,3,11,3,2,6,1,0,0,1,11,1,1,3,0,0
6228,3,1,6,0,0,6,0,1,1,1,0,0,0,0,0,1
6229,4,1,4,1,3,0,0,0,1,5,3,0,0,0,2,0
6230,1,0,0,2,0,1,0,1,9,2,0,0,0,0,1,1
6231,0,4,10,0,0,0,4,0,0,0,0,1,0,5,0,1
6232,3,0,2,1,2,14,0,0,1,0,0,1,0,7,29,1
6233,0,0,7,0,0,0,0,0,2,5,1,0,0,0,0,1
6234,3,0,1,0,7,0,0,1,0,0,32,0,5,3,3,0
6235,0,5,0,1,0,1,2,0,0,0,0,0,0,13,0,0
6236,1,2,0,1,0,0,0,0,0,2,0,0,1,3,0,1
6237,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1
6238,6,1,56,9,4,2,0,0,0,7,0,0,2,0,1,0
6239,6,1,2,0,0,2,0,0,2,0,0,0,0,109,0,0
6240,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1
6241,8,6,104,1,2,3,21,0,1,2,0,0,1,7,2,1
6242,0,6,2,2,0,0,0,0,0,0,0,0,0,3,1,0
6243,2,3,6,0,0,1,2,0,3,0,0,0,3,17,1,0
6244,0,18,89,1,1,0,2,0,1,2,3,0,0,3,3,1
6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6246,3,6,7,0,11,1,2,0,0,5,0,0,0,11,2,1
6247,1,0,2,0,0,7,0,0,0,0,1,0,0,6,3,0
6248,0,11,14,1,2,1,0,0,0,0,0,2,0,0,0,0
6249,0,1,23,1,0,1,0,2,0,9,0,0,1,6,0,1
6250,0,6,2,0,0,0,0,0,1,0,0,0,1,13,0,1
6251,2,0,46,1,6,22,0,1,0,4,0,3,1,0,0,0
6252,14,2,10,6,2,1,0,0,0,0,1,2,1,7,2,0
6253,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1
6254,0,0,4,0,0,0,0,0,0,10,0,0,1,0,2,0
6255,0,2,0,5,0,7,2,0,0,9,0,2,0,11,2,1
6256,0,0,7,0,1,20,0,0,3,0,0,0,0,0,0,0
6257,0,1,6,5,5,3,1,1,1,1,1,0,1,45,1,0
6258,1,0,1,0,0,0,0,0,1,1,1,0,2,1,0,0
6259,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0
6260,1,0,0,0,5,0,0,0,14,0,1,0,1,3,0,0
6261,0,0,39,1,0,0,0,1,1,3,1,0,0,4,4,1
6262,0,0,0,0,0,1,2,0,0,4,0,0,0,5,1,1
6263,1,2,4,0,0,0,0,7,0,0,3,5,0,4,0,1
6264,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0
6265,2,1,10,0,0,1,0,0,0,1,5,0,1,2,2,0
6266,0,3,1,0,0,1,1,0,0,4,2,0,0,6,3,1
6267,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6268,1,0,0,0,0,5,0,0,0,0,0,0,0,29,0,1
6269,2,0,18,0,4,49,1,1,1,4,0,2,3,4,0,0
6270,1,3,16,1,1,1,0,1,1,12,4,1,1,2,3,0
6271,6,2,0,0,1,0,0,0,7,3,1,0,0,1,0,1
6272,3,0,14,1,0,0,0,4,0,1,0,0,0,3,0,1
6273,2,2,17,22,4,1,1,1,1,3,0,0,0,5,55,0
6274,2,2,1,0,0,0,0,0,2,4,3,0,0,13,0,1
6275,0,8,61,20,0,54,7,3,0,6,32,0,0,46,0,1
6276,1,0,6,0,0,1,0,0,0,2,0,0,0,4,2,0
6277,2,0,49,0,0,0,0,0,1,1,1,0,0,0,0,0
6278,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1
6279,1,4,0,0,0,0,1,1,3,1,0,0,0,1,1,0
6280,0,5,16,0,0,2,0,0,3,2,0,0,0,2,0,1
6281,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6282,3,6,0,1,1,0,0,1,2,0,0,2,1,3,1,1
6283,1,1,13,0,0,2,0,0,1,2,0,0,0,7,0,0
6284,4,2,0,1,0,1,1,0,1,1,0,1,0,0,1,0
6285,3,0,1,0,0,0,0,0,0,1,0,0,0,10,0,1
6286,0,0,0,0,1,0,0,0,0,0,2,0,3,1,1,0
6287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6288,7,2,3,0,0,102,0,1,1,0,0,0,1,5,0,0
6289,0,2,11,0,0,1,0,1,1,2,2,2,0,3,2,1
6290,6,3,3,1,1,0,20,2,6,9,0,0,0,4,0,0
6291,0,0,7,2,1,1,12,0,0,0,2,0,1,46,1,0
6292,1,0,4,0,1,0,0,0,2,0,1,0,0,2,0,1
6293,1,0,44,0,6,0,0,0,0,4,1,0,0,2,3,0
6294,0,0,2,0,8,0,0,1,0,1,0,0,0,3,0,1
6295,33,1,79,0,6,1,0,0,2,5,9,0,29,5,0,0
6296,1,1,4,0,0,4,0,1,1,0,0,20,3,6,1,0
6297,2,0,3,0,1,3,0,1,7,4,0,0,0,1,1,0
6298,47,3,1,3,0,2,0,0,7,14,1,4,0,0,0,1
6299,3,0,0,0,0,0,0,1,2,0,1,0,0,6,2,0
6300,1,0,4,4,1,8,1,6,10,28,61,2,0,0,2,0
6301,6,1,3,0,0,0,4,0,0,0,0,0,0,1,0,0
6302,4,0,0,0,0,0,0,0,7,2,7,0,1,1,1,1
6303,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,0
6304,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
6305,0,0,2,0,0,0,0,1,0,0,0,0,0,4,3,1
6306,2,0,4,0,0,0,0,0,1,0,12,0,0,3,0,0
6307,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,0
6308,0,7,1,0,0,0,0,0,1,0,0,0,0,6,0,1
6309,49,2,0,18,0,7,0,0,28,1,0,1,4,7,2,1
6310,4,0,4,1,2,0,2,0,0,11,0,0,0,3,0,0
6311,2,2,3,2,0,1,7,0,4,32,0,0,0,11,2,0
6312,0,0,4,0,0,0,0,1,1,2,0,0,2,2,0,1
6313,3,0,10,0,1,3,4,1,0,3,1,1,1,7,1,0
6314,0,0,0,0,1,0,2,0,1,0,1,0,0,3,0,0
6315,0,1,0,1,0,0,1,0,8,4,0,1,0,0,2,1
6316,0,0,14,1,0,0,0,1,1,0,1,0,0,0,1,0
6317,1,7,8,1,6,0,0,0,2,2,1,1,0,0,1,0
6318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6319,3,1,0,3,0,3,0,0,0,3,0,5,4,4,27,1
6320,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0,1
6321,6,0,0,0,2,0,0,1,0,0,1,0,1,4,0,0
6322,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
6323,0,7,2,0,0,0,0,0,0,1,0,0,0,2,0,1
6324,9,2,0,1,1,35,1,0,0,2,0,2,1,9,0,0
6325,3,4,15,1,0,5,1,7,0,1,0,2,1,1,0,0
6326,2,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1
6327,6,1,4,0,0,19,0,0,0,2,0,2,1,7,0,0
6328,1,0,42,0,1,0,0,1,0,0,0,0,0,1,0,1
6329,0,4,0,1,0,0,7,0,0,7,0,1,0,15,1,1
6330,0,0,12,0,1,0,0,0,0,0,1,0,0,2,0,1
6331,7,3,2,18,2,0,0,0,2,4,0,0,19,0,0,1
6332,0,4,1,1,4,1,1,0,1,9,0,0,0,1,3,0
6333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
6334,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1
6335,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1
6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6337,0,0,9,0,8,4,0,0,0,7,3,8,0,10,2,1
6338,1,2,0,2,0,0,11,1,0,3,0,0,0,0,0,1
6339,4,1,0,0,1,0,0,0,1,4,1,1,0,13,0,1
6340,3,4,3,1,2,13,1,0,1,1,7,1,0,0,1,0
6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,0,0,1,0,1,0,0,0,0,0,3,0,4,3,1,1
6343,1,1,20,3,0,14,1,2,0,20,0,5,1,15,0,0
6344,8,0,0,0,0,0,1,4,4,0,1,0,0,28,1,0
6345,0,0,1,0,0,2,0,1,1,3,1,0,0,0,28,1
6346,2,3,9,0,2,2,0,0,2,0,0,2,0,7,4,0
6347,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1
6348,0,6,1,0,0,1,0,0,0,4,5,0,0,2,0,1
6349,6,0,1,0,2,1,0,1,1,0,6,0,1,7,0,1
6350,1,1,5,1,5,12,0,2,0,5,1,1,0,0,0,0
6351,2,0,1,0,0,2,0,1,0,0,3,2,0,0,2,1
6352,1,0,0,0,0,39,1,1,1,4,4,0,1,1,38,0
6353,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6354,4,1,14,0,2,1,7,0,0,2,0,0,4,1,2,0
6355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6356,4,1,4,1,0,7,0,1,0,0,2,1,0,0,2,1
6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6358,8,0,5,2,0,1,0,0,0,0,0,1,0,4,0,0
6359,0,0,0,0,0,4,0,0,0,2,0,0,0,7,1,1
6360,0,0,2,0,0,1,1,1,1,4,0,0,0,1,0,0
6361,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6362,0,1,0,0,4,0,0,1,0,0,34,0,0,2,2,0
6363,0,0,0,0,1,1,0,0,0,0,2,0,0,0,3,0
6364,4,1,0,0,0,1,0,0,0,2,0,1,0,6,1,0
6365,5,2,1,0,0,4,0,0,0,0,2,0,0,0,4,0
6366,2,0,2,0,0,3,0,0,2,4,0,1,0,4,0,0
6367,2,0,0,2,5,0,3,1,0,0,0,2,0,14,1,0
6368,0,13,14,4,2,0,0,9,0,3,0,2,0,0,0,1
6369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6370,1,0,8,0,0,0,0,0,3,2,1,0,0,2,0,0
6371,2,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1
6372,3,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1
6373,3,1,3,1,0,1,6,1,32,1,1,1,2,12,0,0
6374,0,0,2,0,2,3,0,0,4,0,0,0,6,37,0,0
6375,8,10,21,1,5,1,0,0,5,5,0,0,6,19,1,0
6376,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0
6377,0,2,1,1,2,3,0,0,0,4,4,1,1,3,1,0
6378,4,0,7,2,1,0,0,0,0,0,0,0,0,0,0,1
6379,1,0,7,1,3,6,0,3,1,4,1,0,1,10,2,0
6380,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
6381,0,0,0,1,0,0,0,0,1,4,8,2,4,3,1,0
6382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6383,1,2,7,0,0,0,0,1,0,0,0,0,0,1,0,1
6384,4,2,6,0,5,13,0,1,1,37,0,0,0,62,8,0
6385,0,1,5,0,1,0,0,0,0,4,1,0,0,6,1,1
6386,0,1,11,3,0,10,0,0,0,2,0,0,1,11,0,0
6387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6388,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6389,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6390,2,0,3,0,2,11,0,0,4,0,0,0,19,5,1,1
6391,2,24,9,0,0,0,0,0,1,27,1,0,0,10,0,0
6392,0,2,3,1,2,0,0,0,3,1,0,4,0,7,2,0
6393,8,3,2,3,7,52,0,1,1,8,0,0,0,23,0,1
6394,10,1,6,1,0,0,0,17,4,4,54,1,0,21,0,0
6395,11,0,2,0,1,0,0,0,0,8,0,0,0,1,2,0
6396,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6397,0,0,22,0,3,8,0,0,1,1,0,0,0,0,0,1
6398,2,6,7,0,0,0,0,0,3,0,2,0,1,4,0,1
6399,0,1,0,0,4,0,0,0,0,5,1,0,0,7,0,0
6400,0,1,36,0,0,0,0,0,1,1,0,0,0,0,0,1
6401,0,3,0,1,0,6,0,0,1,1,0,0,0,12,0,0
6402,5,0,0,5,2,0,2,0,0,0,1,4,1,13,1,1
6403,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1
6404,0,0,2,0,0,1,1,1,1,1,0,0,0,0,2,0
6405,0,7,3,0,0,2,0,1,0,0,0,0,0,22,2,1
6406,1,6,12,0,3,0,5,3,0,1,2,0,0,35,30,0
6407,2,1,13,0,0,0,3,0,2,5,0,1,0,10,1,0
6408,2,0,0,0,2,0,0,0,2,3,1,2,1,10,3,1
6409,0,1,1,2,0,0,1,0,0,6,0,0,6,0,0,1
6410,2,6,2,0,0,0,1,0,1,0,0,0,0,2,2,1
6411,0,0,4,0,3,0,0,0,0,0,1,0,2,2,0,0
6412,3,2,0,0,0,7,1,0,7,7,2,1,3,3,1,0
6413,0,2,4,1,0,11,0,0,0,1,0,1,0,2,6,0
6414,0,0,6,1,1,0,0,0,1,0,0,0,0,18,0,0
6415,2,0,1,14,28,34,0,0,0,0,11,0,0,15,1,0
6416,0,0,1,0,0,0,2,0,0,1,0,0,0,5,0,0
6417,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1
6418,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
6419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6420,4,2,7,1,1,1,1,3,1,2,1,1,0,5,2,0
6421,0,11,0,0,1,0,0,0,0,2,4,0,0,4,7,0
6422,2,0,0,1,5,10,0,1,1,1,2,0,1,3,1,0
6423,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0
6424,1,0,2,0,0,1,0,0,0,0,1,0,0,3,0,1
6425,0,1,4,5,4,10,0,17,0,46,3,0,3,29,0,0
6426,1,0,7,0,2,0,0,0,0,0,0,0,0,1,15,1
6427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6428,1,0,1,1,1,0,0,1,1,2,4,10,0,6,0,0
6429,3,21,0,1,1,1,3,2,0,0,0,0,0,8,0,1
6430,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
6431,1,0,0,0,7,3,0,1,1,0,1,0,0,0,0,1
6432,5,7,3,0,2,0,0,1,0,4,0,0,2,27,2,0
6433,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6434,4,0,9,2,1,14,2,0,1,1,0,0,0,1,0,1
6435,7,1,4,1,3,0,0,3,0,4,2,1,1,4,2,0
6436,0,6,0,1,4,0,5,1,2,1,0,0,0,5,0,0
6437,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,1
6438,4,1,12,1,0,3,0,1,0,3,2,2,1,4,1,0
6439,0,0,13,2,1,1,0,0,0,1,0,1,1,0,1,1
6440,1,3,1,1,1,2,2,0,0,0,0,1,0,0,0,1
6441,5,3,4,0,0,15,2,3,0,2,0,0,0,30,0,0
6442,3,0,7,1,1,1,0,1,1,2,1,1,0,2,0,0
6443,1,0,55,0,0,0,0,0,0,0,0,1,0,3,1,1
6444,0,0,0,1,4,0,0,0,2,0,2,0,0,0,0,1
6445,7,0,2,0,1,0,0,0,0,0,6,0,0,10,1,0
6446,0,0,3,2,0,2,0,0,1,2,0,0,0,0,0,0
6447,0,1,0,0,0,0,0,2,1,0,3,0,4,6,2,0
6448,0,0,2,0,0,4,0,0,0,4,1,0,0,2,0,0
6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6450,3,1,2,1,0,1,0,0,3,3,0,0,2,6,0,0
6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6452,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
6453,0,2,5,0,0,0,0,0,1,2,0,0,0,0,5,1
6454,0,2,9,0,7,1,2,1,0,5,3,0,1,24,3,0
6455,8,1,8,0,0,2,0,3,0,1,0,0,1,1,0,1
6456,11,3,5,1,1,0,0,0,0,0,2,0,1,0,1,0
6457,3,0,3,0,0,0,0,0,0,0,2,0,1,13,0,0
6458,1,0,8,0,1,0,0,0,0,2,0,0,0,7,0,0
6459,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,1
6460,0,2,1,0,0,10,0,1,0,2,3,0,0,8,2,1
6461,4,0,3,0,0,0,0,0,3,4,5,2,1,7,2,0
6462,4,0,1,0,3,16,13,0,1,3,1,2,1,0,2,0
6463,4,7,21,0,1,0,0,2,32,2,1,5,0,0,0,0
6464,0,7,19,1,0,4,0,0,2,6,0,3,1,3,0,0
6465,3,0,14,0,3,0,0,1,5,4,2,0,1,2,3,0
6466,2,1,0,1,1,0,0,0,0,0,0,0,0,11,0,0
6467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6468,4,4,12,0,0,7,2,0,0,46,1,4,0,7,0,1
6469,49,1,1,0,0,5,12,5,3,7,4,0,2,5,2,0
6470,0,0,2,0,0,0,0,0,0,0,3,0,0,10,0,0
6471,0,0,0,0,0,1,0,0,1,1,3,0,0,1,0,0
6472,8,1,4,0,3,1,0,0,0,0,3,0,0,0,0,0
6473,9,0,0,3,1,0,0,1,6,1,0,0,0,5,0,1
6474,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,1
6475,9,6,1,0,2,0,0,0,0,1,0,16,3,4,0,0
6476,1,1,0,1,3,0,0,2,1,0,1,0,0,10,0,1
6477,1,1,4,0,3,0,0,0,3,10,0,0,0,5,0,1
6478,9,8,28,0,0,7,1,3,0,2,0,2,0,2,0,0
6479,7,7,8,3,2,5,0,0,2,0,0,0,6,43,1,0
6480,1,0,9,1,1,1,0,0,1,0,1,1,0,0,0,0
6481,3,0,0,0,1,0,0,6,0,1,0,1,0,0,0,0
6482,3,1,2,0,4,1,1,0,0,0,2,1,0,1,3,0
6483,0,7,11,0,0,0,0,0,1,0,4,0,2,2,3,1
6484,3,2,0,0,8,0,0,0,4,1,0,1,1,3,0,0
6485,2,1,2,1,0,0,1,3,1,2,0,0,4,4,15,0
6486,0,0,0,0,3,0,0,0,8,6,1,0,0,6,1,0
6487,12,4,0,1,0,0,0,0,0,3,0,0,0,17,0,1
6488,9,2,6,0,0,28,8,1,2,2,3,0,1,1,2,0
6489,0,0,37,0,1,0,0,0,1,1,3,0,0,0,0,1
6490,0,5,10,1,0,3,0,1,1,0,0,1,0,0,1,1
6491,0,2,7,0,0,1,0,0,0,0,6,1,0,4,0,0
6492,2,0,0,4,0,1,0,0,0,4,0,0,0,0,0,0
6493,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1
6494,1,0,3,0,0,5,2,3,0,0,8,0,1,8,0,0
6495,5,2,3,0,0,4,6,0,4,9,0,1,1,2,41,0
6496,7,1,0,3,2,2,1,0,5,10,0,2,3,3,1,1
6497,0,0,1,0,0,3,0,3,0,2,0,0,0,3,2,1
6498,0,0,25,0,0,0,0,0,0,1,0,0,0,0,33,1
6499,2,2,11,0,3,0,0,3,0,4,0,0,0,6,3,0
6500,5,5,0,0,0,1,0,1,0,7,0,0,0,2,0,0
6501,0,4,4,1,1,0,0,0,0,4,0,0,2,0,0,1
6502,1,7,0,2,0,0,2,0,4,0,0,0,1,8,0,0
6503,4,0,18,0,0,0,10,0,4,3,2,0,2,1,0,0
6504,4,12,1,1,0,4,1,0,1,1,0,3,1,5,4,0
6505,3,0,4,0,1,14,0,0,3,0,3,0,0,1,0,1
6506,0,0,6,1,0,0,4,0,1,7,0,0,1,1,8,1
6507,1,1,3,1,2,0,0,5,1,1,0,3,0,4,1,0
6508,2,1,13,1,0,1,1,0,0,1,1,0,1,2,3,0
6509,0,0,1,3,5,0,3,0,0,3,0,0,0,0,0,0
6510,4,0,0,1,0,0,0,0,0,5,1,0,1,2,0,0
6511,3,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0
6512,6,1,29,0,0,0,2,0,0,1,2,0,0,0,1,0
6513,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6514,9,4,10,4,0,2,0,0,1,1,8,3,3,5,1,0
6515,2,0,3,1,0,0,0,2,8,4,0,0,0,9,0,0
6516,2,6,0,0,0,0,1,0,1,0,2,0,0,7,2,1
6517,0,1,0,0,2,8,3,0,0,0,0,0,0,0,2,1
6518,5,0,22,0,1,6,0,2,5,0,1,0,0,11,1,1
6519,2,4,2,0,0,0,0,1,0,2,0,0,0,0,0,1
6520,3,6,1,1,0,2,5,0,3,2,0,2,0,2,2,0
6521,0,0,8,0,0,1,0,1,2,3,0,0,0,1,1,0
6522,3,1,4,1,2,0,3,0,0,1,3,0,0,7,1,0
6523,1,3,27,1,2,4,1,0,0,2,0,0,3,3,1,0
6524,2,0,35,0,4,2,6,1,0,2,3,6,0,32,2,1
6525,1,0,10,0,1,16,1,0,0,1,0,0,0,2,1,1
6526,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6527,3,1,2,0,0,0,0,0,1,1,0,0,0,7,0,0
6528,6,1,2,1,1,9,1,2,0,1,0,20,3,38,0,0
6529,2,0,4,1,2,1,0,0,0,5,2,1,1,4,1,1
6530,0,0,1,0,0,0,0,1,0,1,3,0,0,0,1,0
6531,9,6,3,1,0,1,1,0,2,1,0,0,0,9,0,0
6532,0,1,2,0,0,0,0,1,1,8,0,0,0,2,0,0
6533,0,13,2,1,1,0,0,0,3,4,0,1,0,0,0,0
6534,0,22,1,1,0,44,1,2,0,4,0,0,1,10,2,0
6535,2,0,11,0,4,0,0,1,0,0,2,0,0,7,0,0
6536,3,0,2,1,0,5,0,2,3,0,0,0,0,4,13,0
6537,1,0,0,0,2,0,0,0,6,3,0,0,1,0,0,1
6538,0,0,5,1,4,0,0,0,1,4,0,0,0,2,0,1
6539,3,1,0,0,0,9,0,2,0,0,34,4,0,2,1,1
6540,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6541,2,4,0,0,0,0,0,0,0,1,0,1,2,4,0,1
6542,0,0,2,0,0,6,0,2,1,0,2,0,1,5,4,0
6543,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1
6544,9,0,9,1,0,0,3,0,1,3,1,0,0,3,1,1
6545,0,2,31,1,1,1,5,1,1,1,0,1,0,2,0,0
6546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6547,1,6,0,0,6,0,0,0,0,0,1,0,0,4,1,1
6548,0,0,4,1,2,3,2,5,0,31,0,1,9,4,0,0
